URL;ID;Name;Subtitle;Icon_URL;Average_User_Rating;User_Rating_Count;Price;Developer;Age_Rating;Languages;Size;Primary_Genre;Genres;Original_Release_Date;Current_Version_Release_Date
https//apps.apple.com/us/app/slice-the-ice-physics-game/id372344620;372344620;Slice the Ice - Physics Game;Scrappys best Physics Game!;https//is1-ssl.mzstatic.com/image/thumb/Purple123/v4/2e/ca/d2/2ecad291-a6bc-8cae-a3c5-0c7b225da7dd/source/512x512bb.jpg;;;0;Axel Friedrich;4+;EN;257070080;Games;Games, Strategy, Puzzle, Entertainment;24/10/2017;13/04/2019
https//apps.apple.com/us/app/agent-x-free/id373751016;373751016;Agent-X free;;https//is2-ssl.mzstatic.com/image/thumb/Purple111/v4/ab/2b/ca/ab2bca9b-faf7-6cff-0d1f-2f943209f87c/source/512x512bb.jpg;;;0;Qeevee GmbH;4+;NL, EN, FR, DE, EL, IT, JA, PT, RU, ES, SV, TH, TR;25155584;Games;Games, Strategy, Entertainment, Action;18/04/2017;18/04/2017
https//apps.apple.com/us/app/trainwreck/id374976525;374976525;Trainwreck;;https//is2-ssl.mzstatic.com/image/thumb/Purple111/v4/f3/0d/4f/f30d4faa-0557-e928-cbaf-d870aff7ef98/source/512x512bb.jpg;;;0;GameWeaver;4+;EN, JA, ZH, ZH;502263808;Games;Games, Strategy, Puzzle, Entertainment;09/12/2016;13/12/2016
https//apps.apple.com/us/app/i-q-test/id407003328;407003328;I.Q. - Test;Calculate your IQ;https//is3-ssl.mzstatic.com/image/thumb/Purple123/v4/cb/8d/57/cb8d57a5-530a-d53b-3877-de963a32d0fa/source/512x512bb.jpg;3;5;0;Pedro Navarro;4+;CA, EN, FR, DE, ES;54369280;Games;Games, Education, Puzzle, Strategy;12/01/2017;01/04/2019
https//apps.apple.com/us/app/space-cargo/id422274101;422274101;Space Cargo;;https//is4-ssl.mzstatic.com/image/thumb/Purple111/v4/cb/b9/e6/cbb9e663-4ac1-4091-21ae-273d65099eac/source/512x512bb.jpg;;;0.99;Michau0142 Parpura;4+;EN;402186240;Games;Games, Action, Strategy;12/09/2016;23/03/2017
https//apps.apple.com/us/app/arrow-antics-by-homebrew/id495529560;495529560;Arrow Antics by Homebrew;;https//is4-ssl.mzstatic.com/image/thumb/Purple118/v4/85/0f/df/850fdfbc-ce32-fb07-b602-8b4f98ec51dd/source/512x512bb.jpg;;;0;Homebrew Software;9+;EN;117752832;Games;Games, Puzzle, Strategy;08/02/2018;08/02/2018
https//apps.apple.com/us/app/witty/id508654878;508654878;Witty;;https//is1-ssl.mzstatic.com/image/thumb/Purple71/v4/21/2f/7c/212f7c81-8382-5369-7760-b1a34ff36a3b/source/512x512bb.jpg;;;0.99;chung kin ko;4+;EN;2888704;Games;Games, Role Playing, Strategy;07/10/2016;07/10/2016
https//apps.apple.com/us/app/7-wonders/id530090434;530090434;7 Wonders;Card Game with No Downtime;https//is3-ssl.mzstatic.com/image/thumb/Purple123/v4/45/e6/94/45e69421-a482-a348-81b1-997a1740a47f/source/512x512bb.jpg;4;230;4.99;Repos Production;4+;NL, EN, FR, DE, IT, PL, ES;521525248;Games;Games, Strategy, Entertainment, Card;13/11/2017;20/05/2019
https//apps.apple.com/us/app/bullet-chess/id538343907;538343907;Bullet Chess;;https//is4-ssl.mzstatic.com/image/thumb/Purple124/v4/5a/88/48/5a88488e-90bd-0e90-63ee-ffe0b05896e7/source/512x512bb.jpg;;;0;InstantChess Ltd;4+;EN;119953408;Games;Games, Strategy, Board, Lifestyle;29/12/2018;14/02/2019
https//apps.apple.com/us/app/jackal-the-board-game/id541366198;541366198;Jackal - The Board game;;https//is1-ssl.mzstatic.com/image/thumb/Purple62/v4/d2/21/67/d221672d-9096-cc79-b6f0-ecc5432add67/source/512x512bb.jpg;;;2.99;redplanetsoft.com;12+;EN, RU;194847744;Games;Games, Board, Strategy;18/04/2016;29/08/2016
https//apps.apple.com/us/app/7E7A8AEE6ADA6E599A8E381AEE6B19FE6B996E4BA89E99CB8E4BC9D/id543763319;543763319;7u7a2eu6b66u5668u306eu6c5fu6e56u4e89u9738u4f1d;;https//is5-ssl.mzstatic.com/image/thumb/Purple122/v4/47/82/e5/4782e563-a487-9d36-bf5f-1f5b69a43991/source/512x512bb.jpg;;;0;JOYCOM PTE. LTD.;4+;EN;33905664;Games;Games, Role Playing, Strategy;12/10/2016;29/12/2016
https//apps.apple.com/us/app/blue-fishy-in-the-deep-sea/id561590863;561590863;Blue Fishy in the Deep Sea;;https//is5-ssl.mzstatic.com/image/thumb/Purple69/v4/0a/1f/84/0a1f84e3-9f71-b7fa-0032-834d885d5fd4/source/512x512bb.jpg;;;0;Makeover Mania Story Games;4+;AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, VI;10841088;Games;Games, Strategy, Simulation;09/04/2016;09/04/2016
https//apps.apple.com/us/app/battleparis/id568758251;568758251;BattleParis;;https//is2-ssl.mzstatic.com/image/thumb/Purple128/v4/b9/d3/f9/b9d3f94c-09fe-5c94-f01a-403a3ecd3c7c/source/512x512bb.jpg;;;0;Pixcook;4+;EN, FR;41425920;Games;Games, Board, Strategy, Travel;04/03/2016;22/07/2018
https//apps.apple.com/us/app/hedgehogers/id577764411;577764411;HedgeHogers;We Love Hedge.;https//is2-ssl.mzstatic.com/image/thumb/Purple128/v4/4c/e8/12/4ce81219-6a2c-2a3e-1775-4e6e25c09828/source/512x512bb.jpg;;;0.99;Shane OReilly;4+;EN;183092224;Games;Games, Strategy, Family, Entertainment;12/04/2016;21/10/2017
https//apps.apple.com/us/app/warbits/id584927317;584927317;Warbits;;https//is2-ssl.mzstatic.com/image/thumb/Purple122/v4/6b/29/31/6b293141-aabf-45dc-1299-bb1379615a25/source/512x512bb.jpg;4.5;1292;4.99;Risky Lab Inc;9+;EN;185147392;Games;Games, Strategy, Adventure;13/04/2016;19/04/2017
https//apps.apple.com/us/app/asteroid-impact/id594730590;594730590;Asteroid Impact;;https//is1-ssl.mzstatic.com/image/thumb/Purple118/v4/32/be/15/32be15cd-e271-2caf-1839-a59d78c86059/source/512x512bb.jpg;;;0;Brandon Stecklein;9+;EN;42304512;Games;Games, Strategy, Casual;14/01/2016;29/07/2018
https//apps.apple.com/us/app/mars-miner-2/id602032189;602032189;Mars Miner 2;;https//is3-ssl.mzstatic.com/image/thumb/Purple128/v4/ad/28/90/ad2890f9-bbaa-ae60-d6ce-68450500b831/source/512x512bb.jpg;4.5;112;0;Tuna Bowl Software LLC;4+;EN;99334144;Games;Games, Adventure, Entertainment, Strategy;08/02/2016;22/10/2018
https//apps.apple.com/us/app/task-force-war/id615042379;615042379;Task Force War;;https//is3-ssl.mzstatic.com/image/thumb/Purple71/v4/25/22/a8/2522a838-4b9c-7e5b-7664-a143bbebfbe1/source/512x512bb.jpg;;;3.99;Ying Ying Apps, LLC;4+;EN;186683392;Games;Games, Strategy;23/11/2016;23/11/2016
https//apps.apple.com/us/app/western-game/id620455910;620455910;WESTERN GAME;;https//is5-ssl.mzstatic.com/image/thumb/Purple118/v4/fc/89/31/fc89317f-499d-cccd-ebbd-305f8eef8465/source/512x512bb.jpg;4;29;0;YOMEN, Inc.;17+;EN;135990272;Games;Games, Strategy, Simulation;06/04/2018;06/04/2018
https//apps.apple.com/us/app/tv-magnate/id624499225;624499225;TV Magnate;;https//is5-ssl.mzstatic.com/image/thumb/Purple114/v4/0d/ec/c5/0decc531-68fb-526d-4788-3798c2025203/source/512x512bb.jpg;;;0;Pigars Entertainment Company Limited;4+;EN, JA, ZH, ZH;76526592;Games;Games, Simulation, Strategy;07/01/2016;12/03/2019
https//apps.apple.com/us/app/tv-magnate/id624499225;624499225;TV Magnate;;https//is5-ssl.mzstatic.com/image/thumb/Purple114/v4/0d/ec/c5/0decc531-68fb-526d-4788-3798c2025203/source/512x512bb.jpg;;;0;Pigars Entertainment Company Limited;4+;EN, JA, ZH, ZH;76526592;Games;Games, Simulation, Strategy;07/01/2016;12/03/2019
https//apps.apple.com/us/app/mega-tank/id642455094;642455094;Mega Tank;;https//is1-ssl.mzstatic.com/image/thumb/Purple111/v4/37/66/6f/37666f36-b983-f940-8fc4-896db15f503d/source/512x512bb.jpg;4.5;47;0;Game Gardeners;9+;EN;170715136;Games;Games, Action, Entertainment, Strategy;24/05/2016;04/01/2017
https//apps.apple.com/us/app/forbidden-desert/id657395017;657395017;Forbidden Desert;A co-operative adventure!;https//is1-ssl.mzstatic.com/image/thumb/Purple118/v4/ff/6d/84/ff6d8484-e3fd-cb43-d9dc-1644b2fc0fb1/source/512x512bb.jpg;5;308;6.99;Button Mash Games Inc.;9+;EN;195714048;Games;Games, Board, Strategy;11/02/2016;21/11/2017
https//apps.apple.com/us/app/departed/id685239125;685239125;Departed;;https//is1-ssl.mzstatic.com/image/thumb/Purple71/v4/da/ee/2f/daee2f87-325d-f1af-fa3f-5a805b2b4fa3/source/512x512bb.jpg;;;0;Incket Interactive Pty Ltd;4+;AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI;80292864;Games;Games, Strategy, Puzzle, Entertainment;05/12/2016;05/12/2016
https//apps.apple.com/us/app/lightwire/id690260486;690260486;Lightwire;;https//is2-ssl.mzstatic.com/image/thumb/Purple128/v4/9e/19/fb/9e19fb15-71e7-3082-92af-df936616e576/source/512x512bb.jpg;4.5;11;0;Nonpareil Institute;4+;EN;530573312;Games;Games, Education, Strategy, Puzzle;24/08/2017;18/09/2017
https//apps.apple.com/us/app/tower-crush-strategy-war-game/id695198278;695198278;Tower Crush Strategy War Game;Combat, Fight and Duel Online;https//is1-ssl.mzstatic.com/image/thumb/Purple123/v4/56/a8/c0/56a8c0f9-dba0-7f7a-819b-10a9d835b21b/source/512x512bb.jpg;4.5;276;0;Cleverson Schmidt;4+;EN;85621760;Games;Games, Entertainment, Strategy, Action;18/05/2016;26/03/2019
https//apps.apple.com/us/app/war-commander-rogue-assault/id695948278;695948278;War Commander Rogue Assault;;https//is4-ssl.mzstatic.com/image/thumb/Purple113/v4/7f/fa/ef/7ffaef62-ec09-6234-547c-901133f96087/source/512x512bb.jpg;4.5;13452;0;KIXEYE;12+;AR, MY, KM, ZH, DA, NL, EN, ET, FI, FR, DE, HE, HI, ID, IT, JA, KO, LO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI;217124864;Games;Games, Strategy, Action;21/12/2016;18/07/2019
https//apps.apple.com/us/app/stronghold2d/id712625826;712625826;Stronghold2D;;https//is4-ssl.mzstatic.com/image/thumb/Purple118/v4/39/e8/52/39e8525d-a988-f9d3-c3d6-9ff897084dab/source/512x512bb.jpg;3;9;0;Hunter Long;9+;EN;290205696;Games;Games, Casual, Strategy, Entertainment;16/11/2016;08/08/2017
https//apps.apple.com/us/app/battle-for-candora/id719466448;719466448;Battle for Candora;;https//is3-ssl.mzstatic.com/image/thumb/Purple122/v4/b8/a2/0b/b8a20bf7-1f83-823f-eb9d-a596f1aab14f/source/512x512bb.jpg;5;8;0;OnOff Gaming LLC;9+;EN;154114048;Games;Games, Strategy, Role Playing, Entertainment;15/02/2017;15/02/2017
https//apps.apple.com/us/app/gates-of-war/id720187787;720187787;Gates of War;;https//is2-ssl.mzstatic.com/image/thumb/Purple122/v4/9b/d6/ad/9bd6ad26-9d4b-7e51-9980-04f905f5bdf7/source/512x512bb.jpg;4.5;93;0;Plarium Global Ltd;12+;EN;628196352;Games;Games, Action, Strategy;11/01/2017;10/02/2017
https//apps.apple.com/us/app/element-rts/id749488884;749488884;Element - RTS;Realtime Strategy Space Game;https//is4-ssl.mzstatic.com/image/thumb/Purple118/v4/79/6f/be/796fbead-5bde-dda5-ab41-d787c227b83e/source/512x512bb.jpg;4.5;201;4.99;Flightless;9+;ZH, NL, EN, FR, DE, ID, IT, JA, KO, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR;145458176;Games;Games, Action, Strategy;18/10/2018;10/12/2018
https//apps.apple.com/us/app/ride-along-platform-dash/id764913765;764913765;Ride Along - Platform Dash;;https//is1-ssl.mzstatic.com/image/thumb/Purple111/v4/19/09/49/19094921-ef89-73d5-f4d7-364587d9d8d6/source/512x512bb.jpg;;;0;John Angemi;4+;EN;33672192;Games;Games, Strategy, Entertainment, Casual;04/02/2017;06/02/2017
https//apps.apple.com/us/app/cell-phone-defense-free/id775766819;775766819;Cell Phone Defense Free;;https//is1-ssl.mzstatic.com/image/thumb/Purple4/v4/6b/ba/89/6bba895f-985a-ec69-9cc4-92c6923c400b/source/512x512bb.jpg;;;0;Ting Wang;4+;EN, ZH, ES, ZH;21012480;Games;Games, Strategy, Board, Lifestyle;20/06/2016;20/06/2016
https//apps.apple.com/us/app/dominionizer-crazy-free/id775784357;775784357;Dominionizer Crazy Free;;https//is4-ssl.mzstatic.com/image/thumb/Purple/v4/b7/58/76/b7587612-bc6f-358e-7f22-824e3f00f460/source/512x512bb.jpg;;;0;Ting Wang;4+;EN, ZH, ZH;11235328;Games;Games, Card, Lifestyle, Strategy;20/06/2016;20/06/2016
https//apps.apple.com/us/app/angry-nine-men-morris-free/id778604970;778604970;Angry Nine Men Morris Free;;https//is5-ssl.mzstatic.com/image/thumb/Purple6/v4/3d/ac/22/3dac22f5-c5db-c126-2d9b-28c2c1042cb8/source/512x512bb.jpg;;;0;Ting Wang;4+;EN;8830976;Games;Games, Puzzle, Strategy, Lifestyle;20/06/2016;20/06/2016
https//apps.apple.com/us/app/baby-lion-jungle-hop/id782925823;782925823;Baby Lion Jungle Hop;;https//is4-ssl.mzstatic.com/image/thumb/Purple69/v4/3b/0b/96/3b0b96e5-0524-0ee4-d8ec-bda5a0da9a7c/source/512x512bb.jpg;;;0;Makeover Mania Story Games;4+;AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, VI;11099136;Games;Games, Strategy, Simulation;09/04/2016;09/04/2016
https//apps.apple.com/us/app/moguus-nest/id786329111;786329111;Moguus Nest;;https//is4-ssl.mzstatic.com/image/thumb/Purple20/v4/60/20/65/60206595-b72a-639f-e805-4f63ec9e2695/source/512x512bb.jpg;;;0.99;Tetsuyoshi Morikawa;9+;EN, JA;115228672;Games;Games, Strategy, Board;30/06/2016;06/07/2016
https//apps.apple.com/us/app/dr-reversi/id787898884;787898884;Dr. Reversi;;https//is5-ssl.mzstatic.com/image/thumb/Purple128/v4/b4/0b/61/b40b614d-bcc4-d79e-f4c2-742da91516cc/source/512x512bb.jpg;;;0;SUD Inc.;4+;ZH, EN, JA, KO, ZH;18947072;Games;Games, Strategy, Board, Entertainment;05/01/2018;29/03/2018
https//apps.apple.com/us/app/viking-clan/id789870075;789870075;Viking Clan;MMO Fantasy PvP Strategy Game;https//is3-ssl.mzstatic.com/image/thumb/Purple123/v4/26/57/8c/26578cda-9fd8-c87e-b00b-4ba1893eab36/source/512x512bb.jpg;5;173;0;KANO/APPS;9+;EN;45649920;Games;Games, Strategy, Role Playing, Social Networking;17/05/2016;26/07/2019
https//apps.apple.com/us/app/solitaire-classic-free-hd/id821396522;821396522;Solitaire Classic Free HD;;https//is3-ssl.mzstatic.com/image/thumb/Purple3/v4/1a/55/24/1a55245d-a43e-b518-56a9-a371236a0d2f/source/512x512bb.jpg;;;0;Linda Mottley;4+;EN;44122112;Games;Games, Social Networking, Strategy, Card;14/05/2016;14/05/2016
https//apps.apple.com/us/app/super-muffin/id824498578;824498578;Super Muffin;;https//is3-ssl.mzstatic.com/image/thumb/Purple6/v4/96/78/88/967888b0-2c66-ca56-4786-f93517150cba/source/512x512bb.jpg;;;0;Steven Grutman;4+;EN;1490944;Games;Games, Casual, Strategy;19/01/2016;19/01/2016
https//apps.apple.com/us/app/mini-warriors-three-kingdoms/id825276142;825276142;Mini Warriors Three Kingdoms;1000 vs 1000 battleground;https//is5-ssl.mzstatic.com/image/thumb/Purple113/v4/11/e9/fa/11e9fa14-8a47-5de4-11ab-4a7752e6d693/source/512x512bb.jpg;4;84;0;Shengwei Network Technology Co., Ltd.;9+;EN, ZH, ZH;642767872;Games;Games, Entertainment, Role Playing, Strategy;17/03/2017;11/07/2019
https//apps.apple.com/us/app/battle-for-the-galaxy-war-game/id828410902;828410902;Battle for the Galaxy War Game;Best Real-Time Online Strategy;https//is2-ssl.mzstatic.com/image/thumb/Purple113/v4/6a/15/c1/6a15c1f1-af25-0e36-9cb5-d92d5a7ca0b1/source/512x512bb.jpg;4;208;0;AMT Games Publishing Ltd.;12+;DA, NL, EN, FI, FR, DE, EL, ID, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR, VI;126545920;Games;Games, Strategy, Entertainment, Action;28/11/2016;18/07/2019
https//apps.apple.com/us/app/solitaire/id834388315;834388315;Solitaire;Klondike, Solitaire, Patience.;https//is2-ssl.mzstatic.com/image/thumb/Purple124/v4/f5/36/22/f536225e-4248-f7ea-d6af-cd18ae6d176f/source/512x512bb.jpg;4.5;250;0;TapTapBoom Ltd.;4+;EN;44311552;Games;Games, Card, Strategy, Travel;21/03/2016;18/01/2019
https//apps.apple.com/us/app/solvoku/id836947621;836947621;SolvoKu;play, solve, generate sudoku;https//is1-ssl.mzstatic.com/image/thumb/Purple123/v4/ff/f3/b5/fff3b530-0943-2b80-fc99-5681f306884b/source/512x512bb.jpg;;;0;Jxe9rxf4me Diaz;4+;EN, FR;25809920;Games;Games, Puzzle, Strategy, Entertainment;09/03/2018;13/05/2019
https//apps.apple.com/us/app/sopromat/id838206955;838206955;SOPROMAT;;https//is3-ssl.mzstatic.com/image/thumb/Purple123/v4/25/21/ff/2521ff4c-9fe8-8f5f-15f4-a1e7191370a6/source/512x512bb.jpg;;;0;VYGSoft;9+;EN, RU;128823296;Games;Games, Strategy, Simulation;28/03/2019;28/03/2019
https//apps.apple.com/us/app/exogears2-robots-combat-arena/id849893589;849893589;ExoGears2 Robots Combat Arena;Mech Online PVP Battle;https//is4-ssl.mzstatic.com/image/thumb/Purple62/v4/e2/34/4c/e2344cd3-cdf1-87e0-b707-fd833867ff5e/source/512x512bb.jpg;4;45;0;Zombot Studio Inc.;9+;EN;320829440;Games;Games, Action, Strategy;27/07/2017;14/02/2018
https//apps.apple.com/us/app/sonny/id851711277;851711277;Sonny;F2P Turn-based Zombie RPG;https//is5-ssl.mzstatic.com/image/thumb/Purple118/v4/3c/2b/32/3c2b32e1-824b-1ef2-bcad-d7fecfb1c44e/source/512x512bb.jpg;4.5;1204;0;Armor Games Inc;12+;EN;1308950528;Games;Games, Strategy, Role Playing;12/01/2017;16/11/2017
https//apps.apple.com/us/app/art-of-war-3-rts-strategy-game/id853680597;853680597;Art Of War 3RTS Strategy Game;PvP, co-op real-time battles;https//is1-ssl.mzstatic.com/image/thumb/Purple113/v4/eb/f0/34/ebf0344a-da54-d76e-cd67-cb6b2c24dcf5/source/512x512bb.jpg;5;1765;0;Gear Games;12+;EN;317263872;Games;Games, Board, Strategy;15/01/2017;26/07/2019
https//apps.apple.com/us/app/guilds-heroes/id855218411;855218411;Guilds & Heroes;;https//is3-ssl.mzstatic.com/image/thumb/Purple118/v4/3b/7d/e3/3b7de377-f858-b661-32a2-c0a3ca7422b5/source/512x512bb.jpg;5;865;0;Ember Entertainment;9+;EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES;91089920;Games;Games, Role Playing, Strategy, Entertainment;23/03/2017;05/12/2017
https//apps.apple.com/us/app/emergency-hq/id859148736;859148736;EMERGENCY HQ;Save lives, be a hero!;https//is2-ssl.mzstatic.com/image/thumb/Purple113/v4/07/48/23/07482328-70bc-6b99-fde4-4a6076955e7a/source/512x512bb.jpg;4.5;3528;0;Promotion Software GmbH;12+;EN;2124804096;Games;Games, Simulation, Entertainment, Strategy;27/12/2017;26/07/2019
https//apps.apple.com/us/app/robotvsalien/id863067072;863067072;RobotVSAlien;;https//is2-ssl.mzstatic.com/image/thumb/Purple62/v4/63/9e/11/639e1142-7b99-51c8-419c-d6b42abf437f/source/512x512bb.jpg;;;0;Akihiro Fujiwara;12+;EN;57128960;Games;Games, Strategy, Simulation, Entertainment;11/09/2016;11/09/2016
https//apps.apple.com/us/app/warship-hunter/id878922917;878922917;Warship Hunter;WWII Navy Battle Shoot Game;https//is5-ssl.mzstatic.com/image/thumb/Purple123/v4/17/32/5b/17325b9e-94d9-1107-c393-1ac7cdaf5ec6/source/512x512bb.jpg;2.5;51;0;Fan Yang;12+;EN, JA, ZH, ZH;1279717376;Games;Games, Strategy, Action;20/08/2018;12/06/2019
https//apps.apple.com/us/app/war-of-balls/id882446255;882446255;War of Balls;;https//is3-ssl.mzstatic.com/image/thumb/Purple7/v4/c4/5a/f1/c45af124-ece7-b45a-4209-4171d2b20679/source/512x512bb.jpg;;;0;zhong chen;4+;EN, ZH;142532608;Games;Games, Strategy, Entertainment, Puzzle;04/01/2016;04/01/2016
https//apps.apple.com/us/app/citadels-war-game-strategy/id883660645;883660645;CITADELS War Game Strategy;Epic game with PVP battles;https//is2-ssl.mzstatic.com/image/thumb/Purple113/v4/f2/44/06/f24406d3-c417-36de-c37f-9f17f96cc901/source/512x512bb.jpg;3.5;25;0;LLC Webgames;12+;EN;206287872;Games;Games, Action, Entertainment, Strategy;14/07/2016;17/06/2019
https//apps.apple.com/us/app/battle-ages/id884150792;884150792;Battle Ages;Build your Civilization!;https//is2-ssl.mzstatic.com/image/thumb/Purple125/v4/71/7d/7f/717d7f25-6a7f-27f7-9af2-eef62bc8a4a3/source/512x512bb.jpg;4;342;0;505 Games (US), Inc.;9+;EN, FR, DE, IT, PT, ES;276049920;Games;Games, Entertainment, Strategy, Simulation;20/04/2016;10/07/2018
https//apps.apple.com/us/app/petagon-rise-of-the-dragonlord/id886556499;886556499;Petagon Rise of the Dragonlord;;https//is3-ssl.mzstatic.com/image/thumb/Purple128/v4/84/56/7d/84567d53-d0c7-62e6-ac64-a75d4f94b213/source/512x512bb.jpg;3.5;14;0;OrionArts;9+;EN, ZH;271295488;Games;Games, Role Playing, Entertainment, Strategy;29/07/2016;28/08/2017
https//apps.apple.com/us/app/wall-street-online/id889869710;889869710;Wall Street Online;;https//is2-ssl.mzstatic.com/image/thumb/Purple20/v4/ee/1e/6c/ee1e6c61-5277-84a6-6631-81b7ac5c22d0/source/512x512bb.jpg;3;9;0;Gennaro Coda;4+;EN;10908672;Games;Games, Finance, Simulation, Strategy;08/01/2016;13/05/2016
https//apps.apple.com/us/app/metro-2033-wars/id893218518;893218518;Metro 2033 Wars;Single-Player is NOT dead!;https//is4-ssl.mzstatic.com/image/thumb/Purple123/v4/8d/94/41/8d9441a0-c561-64ba-0997-8294881ad361/source/512x512bb.jpg;4;56;0;DaSuppa;17+;EN;433802240;Games;Games, Role Playing, Strategy, Entertainment;01/05/2017;21/03/2019
https//apps.apple.com/us/app/monstersmash/id893944381;893944381;Monstersmash;;https//is1-ssl.mzstatic.com/image/thumb/Purple62/v4/4c/15/ec/4c15ecc2-a6fb-8958-bdb7-a24b15b1c97b/source/512x512bb.jpg;;;0;Spielwerk GmbH;9+;CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR;49473536;Games;Games, Entertainment, Strategy, Role Playing;10/09/2016;10/09/2016
https//apps.apple.com/us/app/dino-bash-defend-fight/id895462868;895462868;Dino Bash - Defend & Fight;A Jurassic Battle for Survival;https//is1-ssl.mzstatic.com/image/thumb/Purple128/v4/84/0e/da/840edae5-0d8f-e3e6-58d1-6dac361040f3/source/512x512bb.jpg;5;2428;0;Tilting Point;9+;EN;230885376;Games;Games, Action, Strategy;27/04/2016;31/10/2018
https//apps.apple.com/us/app/perfect-path/id896495338;896495338;Perfect Path;;https//is3-ssl.mzstatic.com/image/thumb/Purple69/v4/d8/14/c6/d814c697-ed7c-5204-53fe-ef7e3004c30b/source/512x512bb.jpg;;;0;SIBA STYLE STUDIOS INC.;4+;EN, FR, DE, IT, RU, ES;27265024;Games;Games, Puzzle, Strategy;04/02/2016;04/02/2016
https//apps.apple.com/us/app/gopher-it/id904273294;904273294;Gopher It;;https//is5-ssl.mzstatic.com/image/thumb/Purple128/v4/82/13/83/821383c4-55b8-6f63-8faa-ce709a160606/source/512x512bb.jpg;;;0;Linsay Associates, LLC;4+;EN, ZH;19916800;Games;Games, Strategy, Board;02/02/2016;05/12/2017
https//apps.apple.com/us/app/predictor-for-premier-league/id910131008;910131008;Predictor For Premier League;;https//is2-ssl.mzstatic.com/image/thumb/Purple62/v4/1b/f1/33/1bf1334e-a603-f5e8-78cd-e5e0ecc0e8c4/source/512x512bb.jpg;;;0;triomis GmbH;4+;EN;23476224;Games;Games, Sports, Strategy, Sports;03/09/2016;03/09/2016
https//apps.apple.com/us/app/armada-commander-space-battle/id910874573;910874573;Armada Commander Space Battle;Lead to liberate Omegus galaxy;https//is4-ssl.mzstatic.com/image/thumb/Purple114/v4/67/bd/4e/67bd4e13-fc54-9673-3cc2-127b109f6ef0/source/512x512bb.jpg;4.5;30;0;BRAINGEAR GAMES LLP;12+;EN;196235264;Games;Games, Strategy, Action;23/08/2017;09/01/2019
https//apps.apple.com/us/app/s-u-p-e-r-super-defenders/id911027021;911027021;S.U.P.E.R - Super Defenders;;https//is3-ssl.mzstatic.com/image/thumb/Purple122/v4/f4/66/aa/f466aa4e-5890-785e-0c93-0cda5682b45e/source/512x512bb.jpg;;;0;Tan Wee Kian;4+;EN;435403776;Games;Games, Strategy;20/12/2016;29/03/2017
https//apps.apple.com/us/app/rage-war-time-battles/id912322070;912322070;Rage War Time Battles;;https//is4-ssl.mzstatic.com/image/thumb/Purple125/v4/03/41/4a/03414a79-8bea-f7ff-744d-f061a0f3a0fd/source/512x512bb.jpg;;;0;2Axion LLC;4+;EN;176182272;Games;Games, Action, Strategy;25/07/2017;06/06/2018
https//apps.apple.com/us/app/aces-gin-rummy/id912426273;912426273;Acesxae Gin Rummy;;https//is4-ssl.mzstatic.com/image/thumb/Purple114/v4/f4/88/cb/f488cb25-806c-70e5-6a00-2d39a9d70667/source/512x512bb.jpg;4;109;0;Concrete Software, Inc.;4+;EN;117941248;Games;Games, Card, Strategy;24/10/2016;21/01/2019
https//apps.apple.com/us/app/snow-mountain-jump/id913465749;913465749;Snow Mountain Jump;;https//is5-ssl.mzstatic.com/image/thumb/Purple69/v4/ed/1b/67/ed1b6781-13a3-987d-dc23-8255bffe9f4f/source/512x512bb.jpg;;;0;Makeover Mania Story Games;4+;AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, VI;10402816;Games;Games, Puzzle, Strategy;01/01/2016;01/01/2016
https//apps.apple.com/us/app/spaceman-asteroid-explorer/id913480649;913480649;Spaceman Asteroid Explorer;;https//is5-ssl.mzstatic.com/image/thumb/Purple69/v4/85/db/78/85db78f1-e81a-ad95-1166-9bf092ef5f8f/source/512x512bb.jpg;;;0;Makeover Mania Story Games;4+;AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, VI;8948736;Games;Games, Casual, Strategy;01/01/2016;01/01/2016
